State,Year,AvgTemp,AvgHumidity,TotalRainfall,Crop,Season,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
Jammu and Kashmir,2018,16.9,74,1202,Ragi,Kharif     ,159.0,84.0,1016.3,25789.8,55.65,0.55
Jammu and Kashmir,2018,16.9,74,1202,Ragi,Rabi       ,4056.0,2987.0,1016.3,657883.2,1419.6,0.57
Jammu and Kashmir,2019,16.5,73,1137,Ragi,Kharif     ,205.0,107.0,1324.1,35210.8,75.85,0.55
West Bengal,2008,27.3,80,1957,Ragi,Autumn     ,11732.0,13874.0,1560.1,1678145.28,1055.88,0.8275
West Bengal,2008,27.3,80,1957,Ragi,Rabi       ,972.0,802.0,1560.1,139034.88,87.48,0.83
West Bengal,2009,26.9,79,1882,Ragi,Autumn     ,11774.0,13897.0,1317.2,1834624.68,2001.58,0.76
West Bengal,2010,27.6,81,2035,Ragi,Autumn     ,11707.0,13834.0,1096.0,1944649.77,2809.68,0.744
West Bengal,2011,27.2,80,1928,Ragi,Autumn     ,8423.0,8242.0,1686.5,1411020.96,2779.59,0.708
West Bengal,2012,27.9,82,2107,Ragi,Autumn     ,10095.0,11064.0,1566.0,1522326.0,3129.45,0.706
West Bengal,2013,27.5,79,1892,Ragi,Rabi       ,10107.0,11068.0,1939.9,1460360.43,2728.89,0.694
West Bengal,2014,28.2,81,2180,Ragi,Autumn     ,10127.0,11094.0,1483.5,1528771.92,3341.91,0.71
West Bengal,2015,27.8,80,1976,Ragi,Autumn     ,10132.0,11127.0,1717.0,1599944.12,3343.56,0.718
West Bengal,2016,28.5,82,2164,Ragi,Autumn     ,9915.0,10989.0,1795.8,1519473.75,3470.25,0.815
West Bengal,2017,28.1,80,1947,Ragi,Autumn     ,3379.0,3368.0,1830.0,531989.76,1284.02,0.82
West Bengal,2018,28.8,82,2242,Ragi,Autumn     ,3274.0,2929.0,2012.6,531042.8,1145.9,0.74
West Bengal,2019,28.4,81,2037,Ragi,Autumn     ,2851.0,4174.0,1733.4,489687.76,1054.87,0.86
